Gene stable ID	RefSeq peptide ID
ENSG00000197054	NP_001012771
ENSG00000243570	
ENSG00000197054	
ENSG00000102878	
ENSG00000102878	
ENSG00000135503	NP_001399705
ENSG00000135503	NP_001399704
ENSG00000135503	NP_001399706
ENSG00000135503	NP_001399711
ENSG00000135503	NP_001399713
ENSG00000135503	NP_001399714
ENSG00000135503	NP_004293
ENSG00000001631	NP_001337598
ENSG00000001631	NP_001013424
ENSG00000243570	NP_001701
ENSG00000001631	
ENSG00000001631	
ENSG00000127241	NP_001027019
ENSG00000120210	NP_009110
ENSG00000102878	NP_001529
ENSG00000102878	NP_001361603
ENSG00000135503	NP_001399703
ENSG00000135503	NP_064733
ENSG00000127241	
ENSG00000120211	NP_002186
ENSG00000135503	
ENSG00000206286	NP_001276103
ENSG00000206286	NP_001276104
ENSG00000206286	NP_001276105
ENSG00000206286	NP_072047
ENSG00000102878	
ENSG00000102878	
ENSG00000001631	
ENSG00000135503	
ENSG00000102878	
ENSG00000135503	
ENSG00000127241	
ENSG00000135503	NP_001399707
ENSG00000135503	NP_001399708
ENSG00000135503	NP_001399710
ENSG00000135503	NP_001399709
ENSG00000135503	NP_064732
ENSG00000109189	
ENSG00000127241	
ENSG00000001631	
ENSG00000286098	
ENSG00000127241	
ENSG00000102878	
ENSG00000102878	
ENSG00000109189	
ENSG00000257355	
ENSG00000102878	
ENSG00000286132	
ENSG00000109189	NP_001127695
ENSG00000237103	NP_667341
ENSG00000285772	
ENSG00000102878	
ENSG00000229284	
ENSG00000237103	NP_001138938
ENSG00000289027	
ENSG00000237103	NP_001138939
ENSG00000229284	NP_543146
ENSG00000285953	
ENSG00000237103	
ENSG00000285953	
ENSG00000285953	
ENSG00000091513	
ENSG00000237103	
ENSG00000132010	
ENSG00000196954	NP_001216
ENSG00000091513	
ENSG00000132010	NP_001190179
ENSG00000132010	NP_066966
ENSG00000132010	
ENSG00000103024	NP_002504
ENSG00000196954	NP_150649
ENSG00000170088	NP_001093859
ENSG00000196313	NP_001354539
ENSG00000196313	NP_001374630
ENSG00000196313	NP_001374631
ENSG00000196313	NP_001374623
ENSG00000196313	NP_001374633
ENSG00000196313	NP_001374632
ENSG00000196313	NP_001374634
ENSG00000196313	NP_001374617
ENSG00000196313	NP_001374618
ENSG00000196313	NP_742017
ENSG00000196313	NP_001374626
ENSG00000196313	NP_001374616
ENSG00000196313	NP_001374628
ENSG00000196313	NP_001374627
ENSG00000196313	NP_001374625
ENSG00000196313	NP_001374615
ENSG00000196313	NP_001374614
ENSG00000196313	NP_001374629
ENSG00000196313	NP_001374624
ENSG00000132010	
ENSG00000196954	
ENSG00000091513	
ENSG00000170088	
ENSG00000103024	
ENSG00000196313	NP_001244119
ENSG00000228987	NP_061984
ENSG00000228987	NP_061984
ENSG00000196313	NP_001374621
ENSG00000196313	NP_001374622
ENSG00000196313	NP_001374620
ENSG00000228987	
ENSG00000047056	
ENSG00000170088	
ENSG00000161835	NP_859062
ENSG00000047056	
ENSG00000169752	
ENSG00000272297	
ENSG00000047056	NP_054742
ENSG00000047056	
ENSG00000213297	
ENSG00000047056	
ENSG00000213297	
ENSG00000047056	
ENSG00000047056	
ENSG00000103024	
ENSG00000047056	
ENSG00000047056	
ENSG00000047056	
ENSG00000103024	
ENSG00000257591	
ENSG00000091513	
ENSG00000047056	
ENSG00000047056	
ENSG00000257591	
ENSG00000091513	
ENSG00000196954	
ENSG00000161835	NP_001258785
ENSG00000134014	NP_001271151
ENSG00000161835	
ENSG00000134014	
ENSG00000257591	NP_660276
ENSG00000103024	
ENSG00000134014	NP_001271155
ENSG00000123358	
ENSG00000169752	
ENSG00000169752	NP_612640
ENSG00000134014	NP_001271153
ENSG00000134014	NP_001271154
ENSG00000169752	
ENSG00000169752	
ENSG00000137757	
ENSG00000169752	
ENSG00000169752	
ENSG00000169752	
ENSG00000169752	
ENSG00000083857	NP_005236
ENSG00000169752	
ENSG00000169752	
ENSG00000285043	NP_001352236
ENSG00000285043	NP_001352233
ENSG00000169752	
ENSG00000091513	NP_001341632
ENSG00000091513	NP_001341633
ENSG00000091513	NP_001054
ENSG00000285043	
ENSG00000204531	
ENSG00000204531	
ENSG00000091513	
ENSG00000083857	
ENSG00000285043	
ENSG00000285043	NP_001352234
ENSG00000083857	
ENSG00000285043	
ENSG00000083857	
ENSG00000285043	
ENSG00000083857	
ENSG00000009954	NP_115784
ENSG00000009954	NP_001357331
ENSG00000009954	
ENSG00000104892	
ENSG00000083857	
ENSG00000229363	NP_002895
ENSG00000249581	NP_001073296
ENSG00000123358	NP_001189162
ENSG00000134014	
ENSG00000123358	
ENSG00000123358	
ENSG00000159648	NP_950247
ENSG00000123358	NP_001189163
ENSG00000123358	
ENSG00000159648	NP_955535
ENSG00000104892	NP_803136
ENSG00000104892	
ENSG00000104892	
ENSG00000137757	NP_001129584
ENSG00000104892	
ENSG00000185338	NP_003736
ENSG00000137757	NP_001129582
ENSG00000185338	
ENSG00000137757	NP_004338
ENSG00000104892	
ENSG00000134014	NP_001271149
ENSG00000137757	NP_001129581
ENSG00000123358	
ENSG00000104881	
ENSG00000137757	
ENSG00000104881	
ENSG00000137757	
ENSG00000123358	
ENSG00000164190	NP_597677
ENSG00000137757	
ENSG00000134014	
ENSG00000123358	NP_775180
ENSG00000137757	
ENSG00000196998	
ENSG00000164190	NP_056199
ENSG00000134014	NP_060561
ENSG00000123358	NP_002126
ENSG00000174640	NP_005621
ENSG00000164190	
ENSG00000123358	
ENSG00000174640	
ENSG00000134014	
ENSG00000123358	
ENSG00000174640	
ENSG00000229363	
ENSG00000134014	
ENSG00000229363	
ENSG00000134014	
ENSG00000204531	NP_001167002
ENSG00000204531	NP_976034
ENSG00000229363	
ENSG00000002549	NP_056991
ENSG00000134014	
ENSG00000134014	
ENSG00000002549	
ENSG00000229363	
ENSG00000106635	NP_001698
ENSG00000123358	
ENSG00000164190	
ENSG00000106635	NP_001184173
ENSG00000229363	
ENSG00000002549	
ENSG00000168081	
ENSG00000215077	NP_005095
ENSG00000002549	
ENSG00000213918	
ENSG00000215077	
ENSG00000204531	
ENSG00000242120	NP_001351605
ENSG00000242120	NP_001351606
ENSG00000204531	NP_001272915
ENSG00000215077	NP_001278915
ENSG00000215077	NP_001106653
ENSG00000106635	
ENSG00000106635	
ENSG00000106635	NP_001287990
ENSG00000168081	NP_006219
ENSG00000215077	
ENSG00000213918	
ENSG00000168081	NP_001271173
ENSG00000215077	
ENSG00000112562	NP_001159884
ENSG00000215077	NP_001186384
ENSG00000112562	NP_071421
ENSG00000112562	
ENSG00000112562	
ENSG00000215077	NP_001186385
ENSG00000186166	NP_940891
ENSG00000206465	NP_995326
ENSG00000206463	NP_001309300
ENSG00000206463	NP_001309300
ENSG00000130997	
ENSG00000186166	
ENSG00000130997	NP_861524
ENSG00000206463	
ENSG00000232616	NP_008860
ENSG00000232616	NP_008860
ENSG00000186166	
ENSG00000130997	
ENSG00000206463	
ENSG00000186918	NP_061130
ENSG00000186918	
ENSG00000186918	
ENSG00000186918	
ENSG00000186918	
ENSG00000213918	NP_001374069
ENSG00000213918	NP_001374064
ENSG00000186918	
ENSG00000206404	NP_079538
ENSG00000186918	
ENSG00000186918	
ENSG00000213918	NP_001374070
ENSG00000213918	NP_001374068
ENSG00000213918	NP_005214
ENSG00000213918	NP_001338754
ENSG00000118181	
ENSG00000186918	
ENSG00000206404	
ENSG00000213918	
ENSG00000213918	
ENSG00000232616	
ENSG00000104881	NP_006654
ENSG00000213918	
ENSG00000104881	NP_001135974
ENSG00000213918	
ENSG00000213918	
ENSG00000213918	
ENSG00000213918	
ENSG00000118181	
ENSG00000104881	
ENSG00000104881	
ENSG00000183214	
ENSG00000092621	
ENSG00000136011	NP_060034
ENSG00000092621	
ENSG00000092621	
ENSG00000136011	
ENSG00000131730	NP_001093205
ENSG00000123933	NP_006445
ENSG00000117877	NP_036231
ENSG00000131730	
ENSG00000117877	
ENSG00000136011	
ENSG00000118181	NP_001019
ENSG00000117877	NP_001284519
ENSG00000117877	
ENSG00000123933	
ENSG00000183214	
ENSG00000153002	
ENSG00000155980	
ENSG00000153002	
ENSG00000183214	
ENSG00000183214	
ENSG00000153002	
ENSG00000153002	NP_001862
ENSG00000092621	
ENSG00000092621	
ENSG00000153002	
ENSG00000131730	NP_001816
ENSG00000183214	NP_000238
ENSG00000131730	
ENSG00000131730	NP_001093206
ENSG00000214050	
ENSG00000155980	
ENSG00000214050	
ENSG00000155980	
ENSG00000155980	
ENSG00000155980	
ENSG00000155980	NP_001341634
ENSG00000159733	
ENSG00000155980	NP_004975
ENSG00000144891	
ENSG00000144891	NP_114438
ENSG00000144891	NP_004826
ENSG00000155980	
ENSG00000144891	NP_001369666
ENSG00000144891	NP_114038
ENSG00000144891	NP_000676
ENSG00000144891	NP_001369665
ENSG00000144891	NP_033611
ENSG00000092621	
ENSG00000224313	
ENSG00000253251	NP_001352270
ENSG00000155980	
ENSG00000092621	
ENSG00000253251	
ENSG00000155980	
ENSG00000155980	
ENSG00000144891	
ENSG00000224313	NP_001358134
ENSG00000224313	NP_001358135
ENSG00000224313	NP_005501
ENSG00000144891	
ENSG00000092621	
ENSG00000112077	NP_000315
ENSG00000155980	
ENSG00000214050	NP_758954
ENSG00000144891	
ENSG00000155980	
ENSG00000144891	
ENSG00000112077	
ENSG00000155980	
ENSG00000214050	
ENSG00000092621	
ENSG00000112077	
ENSG00000092621	
ENSG00000112077	
ENSG00000155980	
ENSG00000092621	NP_006614
ENSG00000214050	NP_001245140
ENSG00000155980	
ENSG00000224313	
ENSG00000155980	
ENSG00000092621	
ENSG00000155980	
ENSG00000214050	
ENSG00000155980	
ENSG00000155980	
ENSG00000137161	NP_001305774
ENSG00000137161	NP_001305771
ENSG00000137161	NP_006577
ENSG00000092621	
ENSG00000214050	
ENSG00000228299	
ENSG00000155980	
ENSG00000092621	
ENSG00000228299	
ENSG00000092621	
ENSG00000228299	
ENSG00000228299	
ENSG00000196655	NP_001305419
ENSG00000092621	
ENSG00000196655	NP_001305423
ENSG00000196655	NP_001305418
ENSG00000092621	
ENSG00000092621	
ENSG00000258311	
ENSG00000092621	
ENSG00000126858	NP_060777
ENSG00000092621	
ENSG00000198704	NP_874360
ENSG00000092621	
ENSG00000258311	
ENSG00000258311	
ENSG00000198704	
ENSG00000198704	
ENSG00000152348	
ENSG00000258311	
ENSG00000206279	NP_001135442
ENSG00000206279	NP_001341
ENSG00000206279	NP_001135441
ENSG00000196655	NP_001305417
ENSG00000159733	NP_066023
ENSG00000159733	NP_001166127
ENSG00000206279	
ENSG00000135437	
ENSG00000196655	NP_001305415
ENSG00000196655	NP_001305421
ENSG00000196655	NP_057230
ENSG00000196655	
ENSG00000163687	NP_001243489
ENSG00000135437	
ENSG00000206279	
ENSG00000196655	
ENSG00000228299	NP_002108
ENSG00000228299	NP_002108
ENSG00000206279	
ENSG00000226033	NP_004188
ENSG00000206279	
ENSG00000126858	NP_001028740
ENSG00000196655	
ENSG00000228299	
ENSG00000163687	NP_004935
ENSG00000135437	NP_001186700
ENSG00000135437	NP_002896
ENSG00000226033	
ENSG00000163687	
ENSG00000163687	
ENSG00000163687	
ENSG00000135437	
ENSG00000206279	NP_001241646
ENSG00000226033	NP_115830
ENSG00000027644	NP_055030
ENSG00000135437	
ENSG00000163687	
ENSG00000152348	NP_113670
ENSG00000159733	NP_001166130
ENSG00000152348	
ENSG00000206279	
ENSG00000152348	NP_001124500
ENSG00000159733	NP_001166131
ENSG00000152348	
ENSG00000152348	
ENSG00000159733	NP_001166129
ENSG00000152348	
ENSG00000159733	NP_001166128
ENSG00000159733	
ENSG00000206485	NP_001128342
ENSG00000206485	NP_001128342
ENSG00000124702	
ENSG00000130764	NP_065761
ENSG00000206485	NP_597728
ENSG00000206485	NP_597728
ENSG00000130764	
ENSG00000226033	
ENSG00000228299	
ENSG00000124702	NP_476502
ENSG00000206491	NP_079539
ENSG00000163686	NP_065727
ENSG00000206491	NP_001070965
ENSG00000163686	NP_001307055
ENSG00000163686	
ENSG00000163686	
ENSG00000163686	
ENSG00000167632	NP_001361611
ENSG00000167632	NP_001361613
ENSG00000167632	NP_001361612
ENSG00000167632	NP_001153844
ENSG00000092820	NP_003370
ENSG00000167632	NP_113654
ENSG00000092820	NP_001104547
ENSG00000167632	NP_001308575
ENSG00000152208	NP_001501
ENSG00000091831	
ENSG00000152208	NP_001273767
ENSG00000138835	
ENSG00000152208	
ENSG00000163684	NP_008973
ENSG00000126858	
ENSG00000152208	
ENSG00000126858	NP_001028738
ENSG00000138835	
ENSG00000138835	NP_652759
ENSG00000138835	NP_001269852
ENSG00000138835	NP_001381096
ENSG00000152208	
ENSG00000126858	NP_001028739
ENSG00000126858	NP_001275684
ENSG00000152208	
ENSG00000167632	
ENSG00000163684	NP_001092253
ENSG00000126858	
ENSG00000163684	
ENSG00000126858	
ENSG00000126858	
ENSG00000172238	NP_005163
ENSG00000126858	NP_001275687
ENSG00000126858	NP_001275683
ENSG00000206487	NP_001103408
ENSG00000126858	
ENSG00000206487	NP_659466
ENSG00000126858	
ENSG00000126858	
ENSG00000206487	NP_001154848
ENSG00000126858	
ENSG00000126858	
ENSG00000206459	NP_054788
ENSG00000206459	NP_054788
ENSG00000126858	
ENSG00000126858	
ENSG00000228299	
ENSG00000239285	
ENSG00000239285	NP_067044
ENSG00000239285	NP_067044
ENSG00000042980	
ENSG00000006704	NP_057412
ENSG00000150527	
ENSG00000006704	NP_005676
ENSG00000227567	
ENSG00000172375	NP_001369540
ENSG00000172375	NP_001369542
ENSG00000172375	NP_001277403
ENSG00000150527	NP_473365
ENSG00000150527	NP_001316143
ENSG00000150527	
ENSG00000150527	
ENSG00000006704	NP_001186136
ENSG00000006704	NP_001397817
ENSG00000227567	NP_001243098
ENSG00000150527	NP_001341075
ENSG00000150527	NP_976229
ENSG00000172375	NP_001369541
ENSG00000172375	NP_055622
ENSG00000227567	NP_061974
ENSG00000150527	NP_001341072
ENSG00000150527	NP_001341071
ENSG00000150527	NP_001341074
ENSG00000150527	NP_001341073
ENSG00000150527	NP_001341069
ENSG00000150527	NP_001341070
ENSG00000006704	
ENSG00000150527	NP_001234917
ENSG00000150527	NP_001341078
ENSG00000150527	NP_001341076
ENSG00000150527	NP_976231
ENSG00000172375	
ENSG00000150527	NP_001341086
ENSG00000150527	NP_001341080
ENSG00000150527	NP_005921
ENSG00000150527	NP_001341077
ENSG00000150527	NP_001341084
ENSG00000150527	NP_001341083
ENSG00000150527	NP_001341085
ENSG00000150527	NP_001234919
ENSG00000206297	NP_000584
ENSG00000206297	NP_001278951
ENSG00000150527	NP_001341081
ENSG00000150527	NP_001341082
ENSG00000150527	NP_976230
ENSG00000150527	NP_001341068
ENSG00000150527	NP_001341079
ENSG00000150527	NP_001341066
ENSG00000150527	NP_001341067
ENSG00000227746	NP_001338929
ENSG00000150527	NP_001234918
ENSG00000042980	
ENSG00000091831	
ENSG00000091831	
ENSG00000091831	NP_001278170
ENSG00000091831	NP_001278159
ENSG00000091831	NP_001372501
ENSG00000091831	NP_001116213
ENSG00000091831	NP_000116
ENSG00000091831	
ENSG00000091831	NP_001315029
ENSG00000091831	
ENSG00000091831	NP_001372499
ENSG00000091831	NP_001372497
ENSG00000091831	NP_001116214
ENSG00000091831	NP_001372500
ENSG00000091831	NP_001116212
ENSG00000091831	NP_001372498
ENSG00000136305	NP_001380269
ENSG00000136305	NP_001380268
ENSG00000172273	NP_001338898
ENSG00000172273	NP_001338895
ENSG00000172273	NP_001338900
ENSG00000172273	NP_001338894
ENSG00000172273	NP_001338892
ENSG00000172273	NP_001338893
ENSG00000172273	NP_001338901
ENSG00000172273	NP_001338903
ENSG00000172273	NP_001338886
ENSG00000172273	NP_001338887
ENSG00000172273	NP_001338888
ENSG00000172273	NP_001338889
ENSG00000172273	NP_056332
ENSG00000172273	NP_945322
ENSG00000091831	
ENSG00000113319	NP_008840
ENSG00000224782	
ENSG00000136305	NP_001380266
ENSG00000136305	NP_001305736
ENSG00000136305	NP_001380267
ENSG00000136305	NP_001380263
ENSG00000113319	
ENSG00000224782	NP_001172110
ENSG00000136305	NP_001380265
ENSG00000136305	NP_055245
ENSG00000136305	NP_001380264
ENSG00000172273	
ENSG00000136305	
ENSG00000113319	
ENSG00000224782	
ENSG00000172273	NP_001338891
ENSG00000172273	NP_001338890
ENSG00000172273	NP_001230188
ENSG00000224782	
ENSG00000172273	
ENSG00000224782	NP_001252525
ENSG00000224782	NP_055075
ENSG00000224782	NP_001252524
ENSG00000275606	
ENSG00000272391	NP_001092885
ENSG00000104884	NP_000391
ENSG00000138835	NP_060260
ENSG00000100439	NP_001378938
ENSG00000100439	NP_071343
ENSG00000272391	
ENSG00000100439	
ENSG00000138835	NP_570613
ENSG00000269167	
ENSG00000138835	NP_001263190
ENSG00000272391	
ENSG00000100439	
ENSG00000138835	NP_001309143
ENSG00000138835	
ENSG00000272391	
ENSG00000242022	NP_112221
ENSG00000242022	
ENSG00000100439	
ENSG00000227446	NP_039224
ENSG00000227446	NP_039224
ENSG00000138835	NP_001309144
ENSG00000138835	NP_001263189
ENSG00000100439	
ENSG00000100439	
ENSG00000100439	
ENSG00000234347	NP_039225
ENSG00000234347	NP_001381758
ENSG00000234347	NP_001381757
ENSG00000229412	NP_039229
ENSG00000235134	NP_000491
ENSG00000235134	NP_000491
ENSG00000181619	
ENSG00000197860	NP_061945
ENSG00000181619	NP_072093
ENSG00000229412	
ENSG00000197860	
ENSG00000138835	NP_602299
ENSG00000138835	NP_001263191
ENSG00000186469	
ENSG00000135404	
ENSG00000104884	
ENSG00000186469	
ENSG00000232984	NP_001304943
ENSG00000232984	NP_112145
ENSG00000232984	NP_001304951
ENSG00000104884	
ENSG00000079785	
ENSG00000186469	
ENSG00000232984	
ENSG00000104884	
ENSG00000079785	
ENSG00000079785	
ENSG00000232984	
ENSG00000104884	
ENSG00000118495	NP_001275971
ENSG00000118495	NP_001275973
ENSG00000118495	NP_001304085
ENSG00000232984	
ENSG00000042980	
ENSG00000104884	
ENSG00000042980	NP_001291280
ENSG00000042980	NP_055080
ENSG00000042980	NP_068547
ENSG00000138835	NP_001338455
ENSG00000138835	NP_001269851
ENSG00000104884	
ENSG00000113384	NP_071413
ENSG00000228515	NP_443199
ENSG00000104884	
ENSG00000042980	
ENSG00000138835	
ENSG00000113384	
ENSG00000079785	
ENSG00000104884	NP_001124339
ENSG00000138835	
ENSG00000104884	
ENSG00000042980	
ENSG00000118495	NP_001275978
ENSG00000118495	NP_001074422
ENSG00000118495	NP_001304090
ENSG00000118495	NP_001275977
ENSG00000118495	NP_006709
ENSG00000118495	NP_001074421
ENSG00000163104	NP_001121902
ENSG00000235134	NP_001122062
ENSG00000235134	NP_001355073
ENSG00000235134	NP_001355072
ENSG00000235134	NP_001122062
ENSG00000138835	NP_652760
ENSG00000104884	
ENSG00000140374	
ENSG00000079785	
ENSG00000079785	
ENSG00000104884	
ENSG00000118495	NP_001304088
ENSG00000118495	NP_001074423
ENSG00000118495	NP_001304091
ENSG00000163104	NP_001121901
ENSG00000079785	
ENSG00000186469	
ENSG00000118495	NP_001275975
ENSG00000206394	NP_001279
ENSG00000118495	
ENSG00000206394	
ENSG00000079785	NP_004930
ENSG00000079785	
ENSG00000118495	NP_001304087
ENSG00000079785	
ENSG00000079785	
ENSG00000163104	NP_001362786
ENSG00000163104	NP_001362787
ENSG00000163104	NP_001362784
ENSG00000163104	NP_064544
ENSG00000163104	NP_001362785
ENSG00000118495	NP_001275974
ENSG00000118495	
ENSG00000079785	
ENSG00000186469	NP_001230703
ENSG00000118495	NP_001074424
ENSG00000118495	NP_001304089
ENSG00000118495	NP_001275970
ENSG00000118495	NP_001304086
ENSG00000079785	
ENSG00000079785	
ENSG00000079785	
ENSG00000206394	NP_001274522
ENSG00000118495	NP_001074425
ENSG00000079785	
ENSG00000206394	
ENSG00000118495	
ENSG00000186469	
ENSG00000189127	NP_001004441
ENSG00000186469	NP_444292
ENSG00000186469	NP_001230702
ENSG00000118495	
ENSG00000206394	NP_001274523
ENSG00000140374	NP_000117
ENSG00000118495	
ENSG00000189127	
ENSG00000186469	NP_001376639
ENSG00000140374	
ENSG00000198093	NP_075562
ENSG00000118495	
ENSG00000118495	
ENSG00000186469	NP_001376636
ENSG00000186469	NP_001376637
ENSG00000186469	NP_001376638
ENSG00000198093	
ENSG00000118495	
ENSG00000186469	
ENSG00000163104	
ENSG00000118495	
ENSG00000198093	
ENSG00000186469	
ENSG00000169067	NP_001017992
ENSG00000198093	
ENSG00000198093	
ENSG00000118495	NP_001275976
ENSG00000163104	
ENSG00000249103	NP_001335137
ENSG00000172350	NP_001335121
ENSG00000172350	NP_071452
ENSG00000172350	NP_001335120
ENSG00000172350	
ENSG00000118495	NP_001275967
ENSG00000118495	NP_001275966
ENSG00000118495	NP_001275969
ENSG00000118495	NP_001275968
ENSG00000118495	NP_001275972
ENSG00000118495	NP_001074420
ENSG00000163104	NP_001362788
ENSG00000163104	NP_001241878
ENSG00000172350	NP_001135977
ENSG00000288721	
ENSG00000288721	
ENSG00000172350	
ENSG00000176024	NP_079116
ENSG00000288721	
ENSG00000176024	
ENSG00000176024	NP_001026891
ENSG00000176024	
ENSG00000112874	NP_113626
ENSG00000176024	
ENSG00000112874	NP_001287670
ENSG00000124641	NP_001292384
ENSG00000124641	NP_004266
ENSG00000163106	NP_055300
ENSG00000124641	NP_001292386
ENSG00000124641	
ENSG00000124641	
ENSG00000124641	
ENSG00000206312	NP_004548
ENSG00000206312	NP_004548
ENSG00000256683	NP_067645
ENSG00000187987	
ENSG00000256683	
ENSG00000109132	NP_003915
ENSG00000119396	NP_057406
ENSG00000187987	NP_001012458
ENSG00000119396	
ENSG00000256683	
ENSG00000119396	
ENSG00000256683	
ENSG00000119396	
ENSG00000134028	NP_055294
ENSG00000256683	
ENSG00000119396	
ENSG00000119396	
ENSG00000134028	NP_001138743
ENSG00000134028	NP_001138744
ENSG00000119396	
ENSG00000170929	NP_001004456
ENSG00000206287	NP_002922
ENSG00000170929	
ENSG00000284770	NP_001274731
ENSG00000161807	NP_001005192
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000134028	
ENSG00000168488	NP_001374128
ENSG00000168488	NP_001374131
ENSG00000168488	NP_001374121
ENSG00000168488	NP_001374118
ENSG00000168488	NP_680781
ENSG00000170920	NP_001001958
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000182308	NP_001025126
ENSG00000140374	NP_001121188
ENSG00000168488	NP_001374111
ENSG00000168488	NP_001374133
ENSG00000168488	NP_001374110
ENSG00000168488	NP_001374113
ENSG00000168488	NP_663760
ENSG00000140374	
ENSG00000168488	NP_001374117
ENSG00000168488	NP_001374132
ENSG00000168488	NP_001374107
ENSG00000168488	NP_001374115
ENSG00000168488	NP_001374101
ENSG00000168488	NP_001374116
ENSG00000168488	NP_001374100
ENSG00000168488	NP_001374109
ENSG00000168488	NP_009176
ENSG00000140374	
ENSG00000140374	
ENSG00000168488	NP_001374119
ENSG00000168488	NP_001374120
ENSG00000168488	NP_680782
ENSG00000140374	
ENSG00000140374	
ENSG00000135540	NP_065197
ENSG00000140374	
ENSG00000168488	NP_001374124
ENSG00000168488	NP_001374108
ENSG00000168488	NP_001374126
ENSG00000168488	NP_001374106
ENSG00000168488	NP_001374127
ENSG00000168488	NP_001374125
ENSG00000168488	NP_001374104
ENSG00000168488	NP_001374105
ENSG00000168488	NP_001374099
ENSG00000168488	NP_001374103
ENSG00000168488	NP_001374095
ENSG00000168488	NP_001374129
ENSG00000168488	NP_001374122
ENSG00000168488	NP_001374098
ENSG00000168488	NP_001374102
ENSG00000168488	NP_001374123
ENSG00000168488	NP_001374114
ENSG00000168488	NP_680780
ENSG00000168488	NP_001374097
ENSG00000168488	NP_001374096
ENSG00000069206	
ENSG00000140374	
ENSG00000140374	
ENSG00000140374	
ENSG00000168488	NP_001295159
ENSG00000140374	
ENSG00000135540	NP_001137532
ENSG00000140374	
ENSG00000135540	
ENSG00000168488	NP_001374112
ENSG00000168488	NP_059867
ENSG00000168488	
ENSG00000135540	
ENSG00000135404	NP_001400216
ENSG00000135404	NP_001400217
ENSG00000135404	NP_001400213
ENSG00000135404	NP_001400214
ENSG00000135404	NP_001771
ENSG00000135404	NP_001254627
ENSG00000135404	NP_001244320
ENSG00000135540	
ENSG00000168488	
ENSG00000140374	
ENSG00000197261	NP_001139124
ENSG00000168488	
ENSG00000197261	
ENSG00000135404	NP_001244319
ENSG00000197261	
ENSG00000168488	
ENSG00000130803	NP_001177720
ENSG00000168488	
ENSG00000197261	
ENSG00000206396	NP_612121
ENSG00000206396	NP_079536
ENSG00000135404	
ENSG00000196747	NP_003500
ENSG00000168488	
ENSG00000172367	
ENSG00000273802	NP_003509
ENSG00000185130	NP_003510
ENSG00000168488	
ENSG00000233822	NP_003511
ENSG00000168488	
ENSG00000130803	NP_065984
ENSG00000233822	
ENSG00000014824	
ENSG00000168488	
ENSG00000126561	NP_003143
ENSG00000127946	NP_001369373
ENSG00000127946	NP_005329
ENSG00000126561	NP_001275647
ENSG00000233822	
ENSG00000130803	
ENSG00000277224	NP_003513
ENSG00000275713	NP_003515
ENSG00000273983	NP_003525
ENSG00000127946	NP_001230127
ENSG00000278705	NP_003535
ENSG00000126561	NP_001275648
ENSG00000276966	NP_003536
ENSG00000135404	
ENSG00000130803	
ENSG00000135569	NP_001376456
ENSG00000135569	NP_003958
ENSG00000126561	NP_001398032
ENSG00000127946	NP_001369374
ENSG00000158373	NP_066407
ENSG00000126561	
ENSG00000188000	NP_001373041
ENSG00000188000	NP_787079
ENSG00000206396	NP_612116
ENSG00000188000	
ENSG00000126561	
ENSG00000158373	NP_619790
ENSG00000165521	NP_001372045
ENSG00000165521	NP_899243
ENSG00000120279	NP_079383
ENSG00000126561	
ENSG00000174667	
ENSG00000120279	
ENSG00000174667	NP_001005191
ENSG00000206396	NP_612117
ENSG00000127946	
ENSG00000197774	NP_001244299
ENSG00000206396	NP_612118
ENSG00000126561	
ENSG00000206396	NP_612119
ENSG00000120279	NP_001358554
ENSG00000120279	NP_001358555
ENSG00000120279	NP_001358553
ENSG00000174667	
ENSG00000188996	NP_683762
ENSG00000126561	NP_001275649
ENSG00000135404	NP_001244329
ENSG00000135404	NP_001400215
ENSG00000126561	
ENSG00000135404	
ENSG00000164663	
ENSG00000164663	NP_001273483
ENSG00000164663	NP_001371471
ENSG00000172367	NP_001161940
ENSG00000261739	NP_001342394
ENSG00000261739	NP_001382302
ENSG00000197774	
ENSG00000164663	
ENSG00000197774	
ENSG00000164663	
ENSG00000172367	
ENSG00000164663	NP_061031
ENSG00000135404	NP_001244318
ENSG00000135404	NP_001400211
ENSG00000135404	NP_001400210
ENSG00000135404	NP_001400212
ENSG00000069206	NP_003808
ENSG00000167523	NP_001258837
ENSG00000164663	
ENSG00000172367	
ENSG00000069206	
ENSG00000167523	NP_694570
ENSG00000167523	NP_001258839
ENSG00000167523	NP_001374155
ENSG00000167523	NP_001258836
ENSG00000167523	
ENSG00000069206	
ENSG00000167523	
ENSG00000167523	
ENSG00000167523	
ENSG00000115053	NP_005372
ENSG00000172367	NP_079067
ENSG00000006606	NP_006063
ENSG00000006606	NP_001358865
ENSG00000006606	NP_001358867
ENSG00000167523	NP_001258838
ENSG00000135404	
ENSG00000167523	
ENSG00000165521	
ENSG00000135404	NP_001244321
ENSG00000213859	NP_001002914
ENSG00000165521	NP_001397962
ENSG00000213859	NP_001350571
ENSG00000197279	NP_003438
ENSG00000197279	NP_001363422
ENSG00000197279	NP_001363421
ENSG00000197279	NP_001363420
ENSG00000168418	NP_758857
ENSG00000165521	
